|||Sütunlar||||||||||||||||||||||||||
Satırlar|||Ankara(Akyurt)-1872|Ankara(Altındağ)-1130|Ankara(Ayaş)-1157|Ankara(Bala)-1167|Ankara(Beypazarı)-1187|Ankara(Elmadağ)-1302|Ankara(Etimesgut)-1922|Ankara(Evren)-1924|Ankara(Gölbaşı)-1744|Ankara(Güdül)-1365|Ankara(Haymana)-1387|Ankara(Kahramankazan)-1815|Ankara(Kalecik)-1427|Ankara(Kazan)-1815|Ankara(Keçiören)-1745|Ankara(Kızılcahamam)-1473|Ankara(Mamak)-1746|Ankara(Nallıhan)-1539|Ankara(Polatlı)-1578|Ankara(Pursaklar)-2034|Ankara(Sincan)-1747|Ankara(Yenimahalle)-1723|Ankara(Çamlıdere)-1227|Ankara(Çankaya)-1231|Ankara(Çubuk)-1260|Ankara(Şereflikoçhisar)-1658|
|||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||
||2019|3347.0|990.0|900.0|1860.0|1058.0|1099.0|99.0|98.0|1110.0|686.0|4100.0|900.0|2348.0||210.0|2445.0|910.0|1120.0|10000.0|220.0|1461.0|243.0|400.0|740.0|6076.0|1473.0|
||2020|1942.0|978.0|800.0|1805.0|939.0|1171.0|74.0|192.0|1372.0|726.0|3050.0|650.0|2548.0||190.0|2169.0|1100.0|1050.0|10000.0|192.0|3262.0|231.0|505.0|710.0|4516.0|1350.0|
||2021|2769.0|1018.0|1000.0|1269.0|1090.0|1200.0|76.0|199.0|1430.0|732.0|3000.0|690.0|2548.0||224.0|1980.0|1222.0|850.0|13000.0|185.0|4472.0|210.0|510.0|900.0|4599.0|930.0|
||2022|2216.0|880.0|887.0|1445.0|1080.0|1350.0|85.0|181.0|1840.0|600.0|1815.0|745.0|2548.0||345.0|2517.0|1105.0|760.0|12100.0|163.0|4672.0|183.0|351.0|911.0|3584.0|1208.0|
||2023|1827.0|277.0|920.0|1299.0|969.0|1247.0|74.0|121.0|1489.0|460.0|2316.0|593.0|2555.0||372.0|2260.0|1167.0|820.0|4819.0|172.0|4776.0|157.0|404.0|550.0|3576.0|1033.0|
||2024|1876.0|1177.0|835.0|1336.0|1227.0|1050.0|134.0|309.0|1616.0|460.0|2440.0|811.0|2986.0||632.0|2392.0|1370.0|426.0|8610.0|200.0|1395.0|161.0|704.0|801.0|5808.0|1060.0|
|01.42.12.02.02. (Buzağı Ve Dana, Canlı (Sığır Kültür Melezi), 1 Yaşından Küçük Dişi)|2004|260.0|150.0|140.0|910.0|400.0|294.0|15.0|50.0|136.0|400.0|400.0||350.0|715.0|47.0|100.0|50.0|900.0|700.0||120.0|45.0|120.0|53.0|1960.0|500.0|
||2005|200.0|150.0|180.0|695.0|300.0|298.0|14.0|100.0|400.0|550.0|420.0||350.0|615.0|40.0|130.0|55.0|875.0|200.0||0.0|50.0|220.0|51.0|2010.0|300.0|
||2006|350.0|140.0|175.0|720.0|450.0|265.0|14.0|100.0|350.0|450.0|550.0||600.0|530.0|45.0|120.0|50.0|960.0|200.0||10.0|55.0|350.0|50.0|2005.0|320.0|
||2007|420.0|145.0|165.0|700.0|78.0|232.0|15.0|120.0|136.0|110.0|325.0||229.0|650.0|47.0|880.0|61.0|990.0|350.0||21.0|78.0|145.0|45.0|2305.0|315.0|
||2008|350.0|165.0|0.0|115.0|80.0|245.0|15.0|122.0|145.0|115.0|330.0||940.0|600.0|55.0|550.0|75.0|922.0|500.0||23.0|98.0|45.0|58.0|2605.0|235.0|
||2009|300.0|50.0|0.0|95.0|72.0|195.0||120.0|265.0|116.0|350.0||834.0|709.0|30.0|700.0|100.0|925.0|160.0|200.0|16.0|100.0|800.0|50.0|2700.0|240.0|
||2010|350.0|60.0|50.0|94.0|516.0|215.0||82.0|295.0|125.0|350.0||870.0|680.0|10.0|1100.0|40.0|916.0|180.0|180.0|25.0|170.0|400.0|100.0|2940.0|321.0|
||2011|1150.0|150.0|40.0|102.0|750.0|131.0|20.0|98.0|335.0|500.0|410.0||579.0|747.0|35.0|183.0|193.0|1687.0|440.0|100.0|280.0|76.0|550.0|250.0|935.0|1603.0|
||2012|603.0|375.0|50.0|103.0|500.0|161.0|10.0|104.0|315.0|300.0|584.0||1633.0|731.0|105.0|1014.0|200.0|676.0|580.0|90.0|298.0|176.0|894.0|240.0|1468.0|648.0|
||2013|662.0|150.0|80.0|1025.0|663.0|171.0|28.0|58.0|288.0|310.0|500.0||2000.0|284.0|103.0|1139.0|250.0|400.0|590.0|100.0|310.0|83.0|794.0|300.0|1475.0|300.0|
||2014|976.0|422.0|51.0|1020.0|742.0|241.0|55.0|170.0|359.0|180.0|1194.0||2160.0|360.0|60.0|1268.0|414.0|790.0|595.0|50.0|360.0|21.0|900.0|872.0|1827.0|200.0|
||2015|1025.0|430.0|30.0|1009.0|739.0|296.0|9.0|150.0|362.0|220.0|1490.0||2209.0|389.0|58.0|1394.0|434.0|820.0|600.0|63.0|291.0|20.0|890.0|922.0|2100.0|250.0|
||2016|696.0|440.0|150.0|995.0|811.0|531.0|10.0|145.0|390.0|215.0|1840.0||2200.0|311.0|68.0|1812.0|485.0|922.0|650.0|59.0|287.0|45.0|870.0|920.0|2050.0|255.0|
||2017|1353.0|425.0|259.0|1817.0|812.0|632.0|97.0|156.0|1430.0|660.0|3075.0|508.0|2027.0||105.0|1981.0|550.0|1213.0|800.0|88.0|733.0|129.0|495.0|644.0|2018.0|985.0|
||2018|1531.0|360.0|450.0|1881.0|813.0|806.0|78.0|196.0|1520.0|646.0|2500.0|380.0|1745.0||110.0|2272.0|570.0|1254.0|850.0|213.0|991.0|173.0|600.0|490.0|4036.0|1685.0|
||2019|1744.0|310.0|430.0|1972.0|1248.0|975.0|72.0|242.0|1590.0|763.0|3100.0|410.0|1610.0||278.0|2432.0|790.0|1259.0|600.0|242.0|941.0|194.0|620.0|720.0|4590.0|1480.0|
||2020|1758.0|308.0|500.0|1680.0|1399.0|978.0|87.0|322.0|1719.0|670.0|3350.0|580.0|1836.0||295.0|2181.0|886.0|1250.0|650.0|195.0|1117.0|179.0|655.0|730.0|3970.0|1448.0|
||2021|1898.0|368.0|700.0|1092.0|1458.0|950.0|78.0|275.0|1866.0|675.0|3800.0|635.0|1836.0||301.0|1972.0|942.0|950.0|770.0|189.0|934.0|200.0|675.0|950.0|3097.0|1192.0|
||2022|1520.0|244.0|679.0|1217.0|1437.0|1055.0|82.0|264.0|2115.0|500.0|2260.0|750.0|2046.0||378.0|2210.0|923.0|889.0|650.0|169.0|2863.0|262.0|400.0|942.0|2590.0|1144.0|
||2023|1176.0|96.0|516.0|1209.0|1449.0|1135.0|97.0|198.0|1288.0|469.0|2751.0|588.0|2124.0||377.0|1994.0|1111.0|838.0|265.0|176.0|2732.0|146.0|491.0|574.0|2366.0|982.0|
||2024|1390.0|608.0|400.0|1275.0|1007.0|980.0|86.0|296.0|1227.0|460.0|2181.0|751.0|1652.0||630.0|2267.0|1382.0|437.0|1807.0|242.0|982.0|174.0|645.0|785.0|2424.0|1010.0|
|01.42.12.03.01. (Buzağı Ve Dana, Canlı (Sığır Yerli), 1 Yaşından Küçük Erkek)|2004|570.0|25.0|15.0|1150.0|150.0|103.0|32.0|50.0|145.0|130.0|500.0||960.0|85.0|45.0|420.0|150.0|390.0|470.0||20.0|65.0|1450.0|45.0|1660.0|400.0|
||2005|570.0|20.0|250.0|950.0|100.0|106.0|30.0|100.0|160.0|100.0|450.0||1000.0|80.0|40.0|340.0|160.0|390.0|200.0||19.0|60.0|1600.0|40.0|1445.0|350.0|
||2006|450.0|20.0|235.0|650.0|25.0|120.0|30.0|100.0|90.0|80.0|450.0||1250.0|105.0|40.0|300.0|150.0|370.0|200.0||10.0|50.0|1550.0|35.0|1460.0|340.0|
||2007|500.0|130.0|15.0|630.0|10.0|155.0|35.0|135.0|145.0|395.0|677.0||459.0|160.0|105.0|900.0|190.0|224.0|150.0||8.0|70.0|430.0|35.0|1510.0|37.0|
||2008|450.0|145.0|14.0|980.0|13.0|140.0|38.0|140.0|150.0|390.0|700.0||950.0|120.0|118.0|600.0|218.0|155.0|600.0||9.0|155.0|500.0|48.0|1530.0|35.0|
||2009|300.0|20.0|9.0|900.0|75.0|183.0|20.0|180.0|150.0|585.0|690.0||785.0|100.0|20.0|400.0|100.0|151.0|410.0|100.0|7.0|30.0|300.0|50.0|1520.0|36.0|
||2010|550.0|30.0|5.0|899.0|353.0|198.0|2.0|115.0|160.0|580.0|670.0||821.0|76.0|30.0|750.0|90.0|132.0|340.0|30.0|8.0|20.0|850.0|60.0|1205.0|34.0|
||2011|2180.0|50.0|11.0|1158.0|450.0|208.0|0.0|140.0|115.0|250.0|695.0||496.0|75.0|45.0|184.0|174.0|156.0|350.0|40.0|15.0|13.0|650.0|600.0|850.0|105.0|
||2012|423.0|190.0|12.0|1149.0|220.0|238.0|0.0|107.0|222.0|111.0|280.0||926.0|55.0|115.0|216.0|138.0|141.0|370.0|20.0|17.0|15.0|800.0|62.0|1335.0|85.0|
||2013|603.0|50.0|14.0|979.0|130.0|248.0|0.0|83.0|30.0|120.0|476.0||269.0|192.0|114.0|198.0|145.0|204.0|340.0|50.0|16.0|13.0|1000.0|50.0|1330.0|587.0|
||2014|117.0|100.0|122.0|968.0|143.0|235.0|2.0|57.0|71.0|300.0|1050.0||340.0|180.0|60.0|221.0|78.0|170.0|335.0|50.0|21.0|10.0|750.0|100.0|1300.0|300.0|
||2015|116.0|120.0|100.0|972.0|139.0|193.0|0.0|30.0|69.0|170.0|1195.0||395.0|165.0|45.0|233.0|70.0|145.0|300.0|52.0|19.0|11.0|1300.0|175.0|1310.0|310.0|
||2016|98.0|110.0|80.0|952.0|231.0|293.0|10.0|28.0|75.0|165.0|1020.0||420.0|208.0|40.0|677.0|67.0|104.0|300.0|40.0|17.0|3.0|1270.0|180.0|1290.0|320.0|
||2017|189.0|95.0|71.0|633.0|682.0|439.0|1.0|40.0|82.0|310.0|1000.0|76.0|550.0||42.0|522.0|87.0|131.0|350.0|38.0|27.0|4.0|1220.0|171.0|1317.0|171.0|
||2018|60.0|85.0|62.0|711.0|683.0|415.0|1.0|60.0|85.0|208.0|800.0|163.0|570.0||45.0|580.0|85.0|74.0|820.0|44.0|0.0|9.0|1300.0|300.0|640.0|160.0|
||2019|23.0|75.0|58.0|620.0|883.0|481.0|0.0|25.0|81.0|258.0|775.0|150.0|252.0||20.0|521.0|55.0|73.0|900.0|39.0|0.0|13.0|1200.0|93.0|480.0|134.0|
||2020|23.0|70.0|55.0|118.0|931.0|385.0|0.0|19.0|76.0|291.0|700.0|70.0|231.0||35.0|389.0|48.0|80.0|950.0|32.0|0.0|11.0|1375.0|100.0|347.0|101.0|
||2021|24.0|92.0|60.0|112.0|981.0|390.0|0.0|30.0|61.0|301.0|585.0|72.0|231.0||14.0|312.0|59.0|65.0|1150.0|29.0|0.0|3.0|1380.0|500.0|619.0|80.0|
||2022|47.0|98.0|52.0|64.0|971.0|428.0|0.0|31.0|44.0|200.0|355.0|65.0|231.0||15.0|349.0|48.0|58.0|990.0|20.0|0.0|5.0|800.0|476.0|482.0|39.0|
||2023|35.0|11.0|42.0|18.0|981.0|419.0|0.0|24.0|29.0|96.0|465.0|49.0|255.0||14.0|287.0|54.0|58.0|876.0|18.0|0.0|6.0|836.0|194.0|482.0|35.0|
||2024|27.0|13.0|32.0|32.0|264.0|375.0|0.0|0.0|21.0|100.0|198.0|80.0|70.0||17.0|33.0|107.0|32.0|924.0|16.0|0.0|9.0|977.0|22.0|782.0|35.0|
|01.42.12.03.02. (Buzağı Ve Dana, Canlı (Sığır Yerli), 1 Yaşından Küçük Dişi)|2004|495.0|15.0|10.0|930.0|200.0|90.0|22.0|50.0|117.0|210.0|800.0||950.0|70.0|55.0|480.0|200.0|375.0|410.0||15.0|37.0|1280.0|40.0|1605.0|440.0|
||2005|490.0|10.0|15.0|870.0|150.0|420.0|20.0|100.0|180.0|200.0|750.0||1000.0|65.0|50.0|360.0|190.0|375.0|200.0||3.0|35.0|1280.0|40.0|1896.0|300.0|
||2006|400.0|10.0|15.0|720.0|100.0|220.0|18.0|100.0|110.0|160.0|750.0||1250.0|95.0|45.0|320.0|180.0|350.0|216.0||12.0|30.0|920.0|35.0|1890.0|280.0|
||2007|350.0|80.0|14.0|680.0|9.0|215.0|15.0|145.0|117.0|320.0|492.0||307.0|170.0|87.0|850.0|130.0|263.0|160.0||15.0|52.0|417.0|37.0|1700.0|30.0|
||2008|350.0|110.0|0.0|780.0|11.0|210.0|20.0|150.0|122.0|315.0|495.0||1050.0|120.0|102.0|650.0|156.0|138.0|500.0||16.0|88.0|500.0|45.0|1940.0|28.0|
||2009|275.0|55.0|0.0|750.0|47.0|178.0|40.0|145.0|165.0|317.0|480.0||954.0|112.0|80.0|900.0|300.0|119.0|107.0|100.0|11.0|130.0|300.0|60.0|1880.0|29.0|
||2010|250.0|30.0|5.0|748.0|414.0|193.0|5.0|86.0|160.0|510.0|450.0||990.0|75.0|20.0|850.0|160.0|101.0|85.0|30.0|13.0|30.0|900.0|100.0|1580.0|32.0|
||2011|1340.0|50.0|12.0|1386.0|520.0|127.0|0.0|117.0|115.0|250.0|460.0||530.0|74.0|25.0|200.0|39.0|171.0|85.0|50.0|16.0|12.0|665.0|750.0|785.0|157.0|
||2012|641.0|283.0|14.0|1326.0|180.0|157.0|0.0|84.0|90.0|100.0|296.0||1213.0|52.0|25.0|460.0|65.0|158.0|90.0|37.0|15.0|12.0|805.0|320.0|1232.0|52.0|
||2013|371.0|50.0|17.0|851.0|120.0|167.0|1.0|86.0|25.0|80.0|521.0||294.0|211.0|20.0|400.0|70.0|247.0|80.0|50.0|16.0|5.0|1005.0|250.0|1237.0|450.0|
||2014|84.0|200.0|27.0|842.0|124.0|162.0|1.0|41.0|57.0|200.0|495.0||325.0|165.0|46.0|302.0|82.0|180.0|75.0|50.0|35.0|13.0|850.0|83.0|1000.0|200.0|
||2015|87.0|210.0|50.0|840.0|117.0|168.0|0.0|35.0|59.0|240.0|525.0||384.0|146.0|44.0|317.0|78.0|150.0|80.0|50.0|31.0|7.0|750.0|193.0|1020.0|205.0|
||2016|122.0|205.0|75.0|838.0|187.0|325.0|10.0|32.0|65.0|238.0|485.0||370.0|170.0|42.0|584.0|70.0|95.0|75.0|55.0|26.0|5.0|730.0|190.0|1010.0|210.0|
||2017|140.0|180.0|60.0|652.0|387.0|425.0|0.0|30.0|60.0|550.0|1088.0|95.0|429.0||40.0|494.0|70.0|112.0|85.0|55.0|33.0|7.0|1210.0|150.0|1013.0|137.0|
||2018|41.0|185.0|86.0|738.0|386.0|383.0|0.0|57.0|63.0|220.0|880.0|121.0|522.0||48.0|561.0|70.0|75.0|100.0|38.0|0.0|5.0|1400.0|200.0|436.0|130.0|
||2019|36.0|165.0|80.0|618.0|587.0|430.0|0.0|130.0|60.0|226.0|950.0|125.0|410.0||25.0|500.0|48.0|74.0|90.0|34.0|0.0|19.0|1500.0|87.0|358.0|133.0|
||2020|22.0|161.0|57.0|162.0|653.0|421.0|0.0|31.0|53.0|218.0|720.0|62.0|379.0||25.0|347.0|52.0|74.0|140.0|30.0|0.0|6.0|1670.0|120.0|305.0|104.0|
||2021|7.0|167.0|65.0|158.0|803.0|400.0|0.0|51.0|47.0|212.0|805.0|65.0|379.0||19.0|285.0|61.0|50.0|170.0|26.0|0.0|5.0|1675.0|600.0|417.0|200.0|
||2022|39.0|151.0|59.0|125.0|801.0|487.0|0.0|40.0|35.0|150.0|490.0|75.0|379.0||17.0|279.0|47.0|42.0|150.0|21.0|0.0|14.0|838.0|568.0|349.0|45.0|
||2023|40.0|2.0|52.0|110.0|802.0|636.0|0.0|29.0|36.0|72.0|603.0|56.0|397.0||12.0|251.0|226.0|51.0|122.0|19.0|0.0|4.0|869.0|205.0|319.0|38.0|
||2024|24.0|3.0|40.0|120.0|333.0|525.0|0.0|0.0|23.0|70.0|48.0|73.0|229.0||15.0|32.0|102.0|32.0|238.0|17.0|0.0|2.0|786.0|24.0|326.0|38.0|
|01.42.12.04.01. (Manda Yavrusu, Canlı, 1 Yaşından Küçük Erkek)|2004||0.0||15.0||2.0|0.0||3.0||0.0||15.0|38.0|0.0|16.0|1.0||0.0|||3.0||0.0|8.0|5.0|
||2005||||10.0||4.0|0.0|5.0|2.0||0.0||15.0|15.0||18.0|1.0|||||2.0|||6.0|10.0|
||2006||||5.0||6.0|0.0|5.0|2.0||0.0||25.0|18.0||10.0|1.0|||||2.0|||6.0|15.0|
||2007||2.0||7.0||1.0|2.0||3.0||9.0||0.0|8.0|0.0|10.0|1.0|||||2.0|||6.0|5.0|
||2008||1.0||7.0||0.0||0.0|2.0||1.0||2.0|6.0|0.0|10.0|0.0|1.0||||0.0||0.0|8.0|6.0|
||2009||0.0||15.0||0.0||0.0|1.0||0.0||4.0|5.0|1.0|10.0|1.0|6.0|||0.0|5.0||1.0|8.0|7.0|
||2010||0.0|0.0|4.0||1.0||0.0|1.0|0.0|0.0||5.0|6.0|0.0|5.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|0.0|9.0|5.0|
||2011|0.0|0.0|0.0|6.0||0.0|0.0|0.0|4.0|0.0|0.0||6.0|5.0|0.0|5.0|1.0|1.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|41.0|
||2012|0.0|0.0||7.0|0.0|0.0||0.0|1.0|0.0|0.0||7.0|4.0||21.0|1.0|1.0|0.0|0.0|0.0|2.0|2.0|0.0|12.0|0.0|
||2013|0.0|0.0|0.0|14.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0||9.0|3.0|0.0|30.0|2.0|1.0|0.0|0.0|0.0|4.0|0.0|1.0|11.0|16.0|
||2014|1.0|0.0|0.0|16.0|0.0|1.0|0.0|0.0|2.0||0.0||3.0|8.0|5.0|27.0|0.0|3.0|0.0|0.0|0.0|3.0|2.0|0.0|10.0|21.0|
||2015|1.0|0.0||8.0||0.0|4.0|0.0|12.0||0.0||13.0|7.0|1.0|56.0|1.0|3.0||1.0|0.0|3.0|0.0|0.0|11.0|12.0|
||2016|0.0|0.0||12.0||1.0|6.0|0.0|1.0||0.0||32.0|8.0|1.0|62.0|2.0|4.0||3.0|2.0|3.0|4.0|0.0|13.0|34.0|
||2017|4.0|0.0|0.0|15.0||1.0|1.0|0.0|5.0||0.0|14.0|32.0||0.0|55.0|7.0|1.0||3.0|5.0|5.0|3.0||111.0|24.0|
||2018|2.0|0.0|0.0|21.0||1.0|0.0|0.0|6.0|0.0|0.0|15.0|21.0||0.0|67.0|4.0|1.0||3.0|6.0|8.0|4.0|0.0|36.0|26.0|
||2019|2.0|0.0|4.0|20.0||3.0|0.0|2.0|13.0|4.0|2.0|16.0|15.0|||59.0|2.0|2.0||1.0|13.0|15.0|3.0|0.0|44.0|17.0|
||2020|2.0|0.0|4.0|9.0|0.0|3.0|0.0|0.0|9.0|6.0|0.0|16.0|11.0||0.0|49.0|7.0|3.0|2.0|2.0|21.0|16.0|3.0|1.0|61.0|34.0|
||2021|9.0|0.0|5.0|11.0|0.0|5.0|0.0|0.0|8.0|8.0|0.0|13.0|11.0||0.0|37.0|8.0|20.0|0.0|0.0|19.0|13.0|3.0|2.0|96.0|38.0|
||2022|6.0|0.0|2.0|16.0|0.0|6.0|1.0|0.0|7.0|7.0|3.0|10.0|11.0||0.0|46.0|6.0|12.0|0.0|1.0|6.0|11.0|2.0|0.0|53.0|26.0|
||2023|5.0|2.0|1.0|9.0|0.0|7.0|0.0|0.0|5.0|2.0|1.0|8.0|21.0||0.0|42.0|1.0|7.0|0.0|2.0|2.0|8.0|2.0|0.0|39.0|15.0|
||2024|7.0|1.0|1.0|13.0|2.0|5.0|0.0|0.0|5.0|4.0|3.0|5.0|11.0||0.0|34.0|5.0|4.0|0.0|1.0|10.0|10.0|1.0|0.0|28.0|15.0|
|01.42.12.04.02. (Manda Yavrusu, Canlı, 1 Yaşından Küçük Dişi)|2004||0.0||9.0||3.0|0.0||4.0||0.0||15.0|36.0|0.0|14.0|1.0||0.0|||4.0||0.0|11.0|5.0|
||2005||||4.0||6.0|0.0|0.0|3.0||2.0||12.0|13.0||12.0|1.0|||||3.0|||8.0|10.0|
||2006||||6.0||3.0|0.0|0.0|3.0||2.0||30.0|26.0||11.0|1.0|||||2.0|||8.0|15.0|
||2007||3.0||5.0||1.0|0.0||4.0||1.0||0.0|12.0|0.0|15.0|0.0|||||3.0|||5.0|5.0|
||2008||1.0||5.0||0.0||0.0|3.0||0.0||4.0|11.0|0.0|10.0|0.0|1.0||||1.0||0.0|7.0|6.0|
||2009||0.0||16.0||0.0||0.0|1.0||0.0||4.0|9.0|0.0|20.0|1.0|9.0|||0.0|3.0||1.0|7.0|18.0|
||2010||0.0|0.0|5.0||0.0||0.0|1.0|0.0|0.0||6.0|8.0|0.0|23.0|0.0|2.0|0.0|0.0|0.0|2.0|0.0|0.0|10.0|22.0|
||2011|0.0|0.0|0.0|7.0||0.0|0.0|0.0|5.0|0.0|0.0||7.0|9.0|0.0|42.0|3.0|2.0|0.0|0.0|0.0|9.0|0.0|0.0|4.0|49.0|
||2012|0.0|0.0||6.0|0.0|1.0||0.0|4.0|0.0|0.0||8.0|3.0||23.0|0.0|1.0|0.0|0.0|0.0|9.0|3.0|0.0|22.0|24.0|
||2013|0.0|0.0|0.0|13.0|0.0|2.0|0.0|0.0|5.0|0.0|0.0||8.0|4.0|0.0|45.0|0.0|4.0|0.0|0.0|0.0|5.0|2.0|2.0|23.0|26.0|
||2014|0.0|0.0|0.0|11.0|0.0|1.0|0.0|2.0|3.0||0.0||1.0|6.0|1.0|33.0|0.0|2.0|0.0|0.0|0.0|3.0|5.0|0.0|10.0|24.0|
||2015|0.0|0.0||9.0||1.0|0.0|0.0|5.0||0.0||27.0|9.0|1.0|47.0|0.0|5.0||1.0|2.0|5.0|6.0|0.0|12.0|23.0|
||2016|0.0|0.0||13.0||0.0|0.0|1.0|4.0||0.0||21.0|7.0|0.0|60.0|1.0|7.0||1.0|1.0|4.0|18.0|0.0|15.0|35.0|
||2017|2.0|0.0|0.0|18.0||3.0|2.0|0.0|7.0||0.0|11.0|28.0||1.0|68.0|1.0|2.0||1.0|10.0|6.0|7.0||109.0|19.0|
||2018|4.0|0.0|0.0|24.0||3.0|3.0|0.0|3.0|6.0|1.0|8.0|21.0||1.0|85.0|4.0|0.0||1.0|3.0|7.0|8.0|0.0|32.0|21.0|
||2019|3.0|0.0|3.0|22.0||4.0|1.0|2.0|5.0|9.0|2.0|7.0|15.0|||64.0|1.0|4.0||2.0|11.0|8.0|7.0|2.0|49.0|28.0|
||2020|2.0|0.0|3.0|12.0|0.0|1.0|3.0|0.0|5.0|6.0|1.0|17.0|13.0||0.0|55.0|3.0|3.0|0.0|2.0|16.0|14.0|4.0|0.0|44.0|24.0|
||2021|2.0|0.0|3.0|13.0|0.0|4.0|0.0|0.0|6.0|8.0|0.0|14.0|13.0||0.0|47.0|4.0|20.0|0.0|0.0|20.0|15.0|4.0|0.0|1.0|26.0|
||2022|11.0|0.0|2.0|9.0|0.0|5.0|2.0|0.0|6.0|5.0|3.0|12.0|13.0||0.0|39.0|3.0|15.0|0.0|1.0|13.0|7.0|2.0|0.0|57.0|30.0|
||2023|3.0|1.0|1.0|7.0|0.0|5.0|0.0|0.0|6.0|5.0|2.0|10.0|22.0||0.0|37.0|0.0|19.0|1.0|1.0|3.0|2.0|2.0|0.0|43.0|12.0|
||2024|11.0|0.0|2.0|12.0|0.0|3.0|3.0|0.0|6.0|5.0|8.0|7.0|11.0||0.0|44.0|1.0|5.0|0.0|0.0|8.0|3.0|1.0|1.0|39.0|14.0|
|01.43.10.01.01. (At, Canlı, 3 Yaşından Küçük (Dişi Ve Erkek) (Tay))|2004||2.0|||5.0|0.0|1.0|0.0|4.0|0.0|15.0||1.0|6.0|2.0|20.0|1.0|1.0|12.0||15.0|1.0|36.0|8.0|1.0|5.0|
||2005||2.0|||7.0|3.0|1.0|0.0|0.0|0.0|10.0||1.0|7.0|1.0|30.0|1.0|1.0|5.0||20.0|1.0|30.0|7.0|2.0|5.0|
||2006||2.0|||17.0|2.0|1.0|0.0|6.0|5.0|10.0||1.0|5.0|1.0|25.0|1.0|1.0|5.0||20.0|1.0|30.0|6.0|2.0|5.0|
||2007||2.0|||15.0|0.0|1.0||4.0|13.0|6.0||3.0|6.0|2.0|10.0|1.0|0.0|10.0||16.0|2.0|24.0|8.0|2.0|2.0|
||2008||2.0|||16.0|0.0|1.0|1.0|3.0|6.0|5.0||4.0|4.0|1.0|8.0|1.0|1.0|8.0||14.0|1.0|30.0|7.0|4.0|3.0|
||2009||0.0||4.0|16.0|0.0|0.0|0.0|4.0|5.0|4.0||3.0|5.0|1.0|5.0|2.0|1.0|10.0|3.0|16.0|3.0|35.0|1.0|4.0|4.0|
||2010||6.0|0.0|5.0|15.0|2.0|0.0|0.0|3.0|0.0|3.0||1.0|6.0|2.0|5.0|5.0|1.0|5.0|3.0|0.0|4.0|25.0|2.0|5.0|5.0|
||2011|13.0|1.0|0.0|6.0|15.0|2.0|0.0|0.0|4.0|5.0|6.0||2.0|3.0|3.0|50.0|0.0|8.0|4.0|1.0|16.0|1.0|15.0|0.0|6.0|0.0|
||2012|6.0|17.0|0.0|5.0|19.0|1.0|0.0|0.0|15.0|15.0|8.0||5.0|2.0|3.0|19.0|0.0|0.0|3.0|1.0|13.0|0.0|20.0|0.0|5.0|2.0|
||2013|3.0|15.0|2.0|42.0|9.0|2.0|0.0|0.0|17.0|10.0|6.0||3.0|2.0|2.0|18.0|0.0|0.0|4.0|0.0|11.0|0.0|15.0|0.0|4.0|1.0|
||2014|3.0|13.0|1.0|32.0|11.0|2.0|0.0|1.0|19.0|20.0|3.0||0.0|2.0|0.0|16.0|0.0|2.0|4.0|0.0|0.0|0.0|17.0|0.0|4.0|10.0|
||2015|3.0|17.0|0.0|34.0|10.0|0.0|0.0|0.0|18.0|14.0|4.0|||1.0|0.0|14.0|0.0|0.0|3.0|0.0||0.0|16.0|10.0|5.0|12.0|
||2016|10.0|20.0|0.0|30.0|9.0|0.0|0.0|1.0|23.0|13.0|5.0|||3.0|0.0|3.0|0.0||4.0|0.0|8.0|0.0|15.0|9.0|6.0|13.0|
||2017|13.0|21.0|0.0|32.0|8.0|0.0|0.0|0.0|27.0|14.0|6.0|3.0|||0.0|4.0|0.0|0.0|5.0|0.0|5.0|0.0|16.0|10.0|7.0|14.0|
||2018|14.0|16.0|0.0|34.0|7.0||0.0|0.0|31.0|14.0|5.0|4.0|||0.0|3.0|0.0|0.0|6.0|19.0|4.0|0.0|15.0|15.0|7.0|10.0|
||2019|13.0|16.0||36.0|6.0||0.0|0.0|20.0|11.0|3.0|3.0|||0.0|3.0|0.0|0.0|8.0|17.0|3.0|0.0|16.0|14.0|5.0|7.0|
||2020|12.0|10.0|0.0|32.0|4.0|0.0|0.0|0.0|17.0|7.0|3.0|6.0|0.0||0.0|2.0|0.0|0.0|8.0|0.0|4.0|0.0|15.0|16.0|5.0|5.0|
||2021|9.0|13.0|0.0|24.0|5.0|3.0|0.0|0.0|23.0|8.0|4.0|5.0|0.0||7.0|1.0|0.0|5.0|10.0|0.0|4.0|2.0|16.0|20.0|13.0|4.0|
||2022|7.0|15.0|0.0|19.0|4.0|4.0|0.0|0.0|20.0|7.0|5.0|4.0|0.0||6.0|0.0|0.0|4.0|12.0|1.0|4.0|2.0|14.0|19.0|20.0|3.0|
||2023|8.0|5.0|0.0|15.0|2.0|3.0|0.0|0.0|20.0|5.0|5.0|4.0|0.0||4.0|7.0|0.0|2.0|10.0|1.0|3.0|2.0|14.0|4.0|17.0|2.0|
